relative_path,size_bytes,sha256
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0001/request_meta.json,1051,405db8b1c1880bdc61449e17fb45722597376e0c88ef16b57e5a8507c69d687a
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0001/validation.json,437,ec58f7be47e52b716eb756a32403156b4d53043ca039e65021753c208097f9be
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0002/request_meta.json,1106,45d41e07c75e3b89c2a04c8e113b4616ff9da1fbe3bbb1f663b2e213ba7af868
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0002/validation.json,437,1c73629c3798151c701d9ba8ca5b089e419d0ce2384dab399593fc0738e4e252
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0003/request_meta.json,1106,ac92b1e4de8e14a34602b369df25265b8e64bc021d9fab670991d7730d491123
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0003/validation.json,437,00d99938ce1c4a6462f46699d0edefce4c87694ade9931ebf6b604555b0b094b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0004/request_meta.json,1106,fc2c42ad324c289d37f27ffb63120572a8a05c66f15433839d5a32de44a500d9
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0004/validation.json,437,351ce6c90fe492395cbcb30e70ee2fb769c5bf9f66f214fc046ca8b6a0f93ec7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0005/request_meta.json,1106,a6ce08bc323521cbf3db219e2910800fc16ea3e6149b1072054dfed1813bc3e3
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0005/validation.json,437,8dcd38185eda4e576adb384a73bb27e817309329f95c4eee21f45c6049ccbb6e
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0006/request_meta.json,1063,497dcefd81d9b5e23a6f76d59e756f539d01ec8d511203f8c505b8487b2e731b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0006/validation.json,437,0ee23edaef03d89971fbd2615036c0ec4d7b67752eab65c802bca04bd55b2d45
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0007/request_meta.json,1051,859ef8e671ebd364f7fd71c56c5de79e391cd1bb122cffe621499e915d5b8ad9
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0007/validation.json,437,a65a624e4d31cf2fb3f65c4d4bc04e41aa74a63318829057c73d9ca482c44ac3
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0008/request_meta.json,1106,8f9b6b3615a0c887accda16872eea0ea707669b9475bc6da6deba24b469798db
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0008/validation.json,437,8516db2edfd8aa2a97e33d7469726190d84307081f6a35c3f7e0dcd85638397c
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0009/request_meta.json,1141,c9f6e53edcdf0832aa3d1eb7c57c95acf9341df883f383947180894a8b499b46
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0009/response_content.txt,13056,de8cd63dadb28c5e22004c2354c0355500b1bc754a000ebebd62edb7fbed77c9
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0009/response_envelope.json,14647,c3e740e4c3dbe48836d891e666c360ffd05a3048515a560b0f3f426ae3d490b7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_49c58a700c61e32d/direct/attempts/attempt_0009/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_60cd6d3896bc9615/canonical.json,14208,3ab07768b00cae7b865343e067edf02c769c3c2a9d965aa19903f6cc176625be
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_60cd6d3896bc9615/direct/attempts/attempt_0001/request_meta.json,1085,6ea641cde09dc90f1f92fc8a98f268d785df1d3db0dc4563a702a8be5d2f1d48
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_60cd6d3896bc9615/direct/attempts/attempt_0001/response_content.txt,10282,abbf45f1780adb62209443383753473e18d49b7089b691040301fb2125a100da
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_60cd6d3896bc9615/direct/attempts/attempt_0001/response_envelope.json,11752,310f413daf52057dc22d13f691610f65c5d941afa443b087f986496456d86038
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_60cd6d3896bc9615/direct/attempts/attempt_0001/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/canonical.json,23339,bda0b9f02886c1bd34728e9e0999ad4886f600071efd0d55bb774e6a62c2cf28
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0001/request_meta.json,1051,0aff5c584e77eb97173cd061b22ababc1334df40e0510c81831f9f1fe1cfd941
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0001/validation.json,437,0fba400bbfa902c3859489af42aabc399d49eb2ce918eeaf78289edbe4f9566d
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0002/request_meta.json,1105,db4691b3a35712ff882ce90f33c2f63af4f436e2ec2ce5373b04bb60d1da22e0
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0002/validation.json,437,8d7c44ed96141f980d75764a4cd9df8660836b6e810c3df4e253e5cbb7a4abf0
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0003/request_meta.json,1141,48910a5870337d852eadc19e10ef4ba982eedd561be8463ae4e5b40953199ad2
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0003/response_content.txt,19303,b3e9289a56f382c8f725661a0bfa33a34b994c913ddf8abd33d9a90972bff6a5
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0003/response_envelope.json,20949,fcf78a78ec0da12323d4e744c314eb768080b6c2c8da105b98400f536469bec9
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_67381706d1a95b76/direct/attempts/attempt_0003/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/canonical.json,12769,dccd202e8b9715183ccf5565ec3b52a47cb19e9b113bdc47f9cede0f8573564e
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0001/request_meta.json,1050,a70739004cddf973da8d43c6b670a6001b6f61941316cf52b9c5bb12a1c5f07e
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0001/validation.json,437,d3f15b7977d20ec8189151a2ab0132cc75f49aac3aec60b55ca8c84f93c1db10
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0002/request_meta.json,1106,d80989483ab390fb0e8f8bc1fb9c34e68f68fc6bf677d2ce0d12c74412401b1a
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0002/validation.json,437,44ca9439230dedac841540aa0dd167e5734038c3da7d99686bb8d06328cbbef2
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0003/request_meta.json,1106,db94d310c8def28b60a92f932dba393db9c7c90baf39127e56e46d595c32510d
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0003/validation.json,437,f22c6dae2550bbfd3b31839cc620c467b7e66966d42ceb36791ff9fdfa23bc81
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0004/request_meta.json,1106,04f13d27f76889bfb701f23eeaee834bd3c71fd1deb3ebb453878e511c257ed4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0004/validation.json,437,05ddc556d5a1ad8420ec27215658f42d03d6d8bc05189267bec95467168403a8
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0005/request_meta.json,1107,953656746eb23462e95902d296e4899e5505a343df1a8f0e2840fc145ed3281c
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0005/validation.json,437,dc40ac1d524c224f9c45cdfaa98000a960ba1f593b6cc51d2d22735349bbd90b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0006/request_meta.json,1063,49e3a7aade987ff65e15ae2f539efa9b0a4513c2010da83c3c905a2b2d6fd065
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0006/validation.json,437,97166b1e1e3a36af1f28f1c7f709b8ce8b99a5418b7d6582fc4ced4b108bb630
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0007/request_meta.json,1051,9f8d70248faaca08819fb2dac5a6639b3a8d03ab1f21356f8e7c6bccf6d241a4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0007/validation.json,437,3fb96ae3d7cd6e54260c6afc987151998cc4e4fd9825315029dc6e7beb041d2b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0008/request_meta.json,1106,acc261373cdd7dd4af3ba8d7c532a6c482644273387948f2fca41be1a7f7da43
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0008/validation.json,437,e577681fd8b4f29a2fad0edc9c6a6de2f8b61eb120ffa67c054cee2643051ec8
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0009/request_meta.json,1140,f6aeb83f9a6499a37b48269e278931853fa9749dba74ae38ff7f866b9ccdabd4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0009/response_content.txt,8697,7061965982be868f7f1cff430b505e4dfe4725e6255b668cdfc2fe2bf110bd8a
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0009/response_envelope.json,10132,0787c12c79fdac4e16db9e57fa92bca59e141b3686a177df7309fd6459a7815e
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9582c28034334ef2/direct/attempts/attempt_0009/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/canonical.json,16306,3c603a4e6c7ed7c983ffb8cb7dd52c040c43485f416d52217268c0f028ca78dd
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0001/request_meta.json,1051,c92fbcd400fb16d28cf513f9650fc01d3414f8ed4ea3558cfa34eb42296d0238
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0001/validation.json,437,95150f561cc73ab99451b1b3dd70c41fe36fb48448f8130e17eced4f57790fe9
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0002/request_meta.json,1106,5ec00c9beb016e4d1495584bb5d735ca04f0f6e45a892b815796fe7e707d275d
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0002/validation.json,437,8b85264b8710e4e75562b10a90ed9ac2df2de0fef3d799b7652769973543eca2
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0003/request_meta.json,1141,3176da5527659950c685765ed245de9a6b34458bbb6be6fb8a67c5db917d223c
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0003/response_content.txt,11960,8fcff44c8cf81ee072cfc47806c5b926e72e7c29690f5a5859565ccc087f5e6b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0003/response_envelope.json,13547,bce14151dcbbdd676866336d3bd91e3cc747d55d76ce12f6b431a3880ad040e8
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_9d94048e9dad6fcd/direct/attempts/attempt_0003/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/canonical.json,15206,8adeafdff028e03543988579810ae0f1fa6f479c90fad0253d7bf9f9e35be6c6
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0001/request_meta.json,1051,0fc725734924b17632eb598994955932b3382daf1b330148532f496ee3e32163
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0001/validation.json,437,a3f4c312ed5649599885821bb6c21320ceda2c498f1a6cac88cb8698ce939a21
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0002/request_meta.json,1106,03a7534c671f69cf3f3d6e5ad03950e85d1a926c3c7eb7ac32a626ce53c6174d
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0002/validation.json,437,f72b968a2c8b4ba4a620d8fe9e01980f15641ba70d30313b2c2b3eef46a74a0e
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0003/request_meta.json,1141,ae17a6a77df1701ef7d69a1727e23406c4e42e1d18f3b6537424cc58435fa500
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0003/response_content.txt,11376,ed45f3366c6d303117e159e0fe0587fe3d0a54c7f45d328ffbc5dac15445e30e
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0003/response_envelope.json,12837,53072a42f318163670c391b27a807489873453b69f368d00071c75d9f8dcb211
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_d43f26c29f3b24d7/direct/attempts/attempt_0003/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dacadbd8d83bc68a/canonical.json,15430,e66b56a2b37e36bce10cca38a88c45551466dcd9c649e875bcd74c9812ba9253
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dacadbd8d83bc68a/direct/attempts/attempt_0001/request_meta.json,1085,89800a800640c6cf2db16ce01318d3c494ffc5661d340a52f6fc5a396a2154dd
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dacadbd8d83bc68a/direct/attempts/attempt_0001/response_content.txt,11180,b6e5f7ccf9f5e56f689c508e1280d8daa2836ccc5185b5657fd78cf6c811306c
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dacadbd8d83bc68a/direct/attempts/attempt_0001/response_envelope.json,12683,3cffdfb4c17f17a46ad1630cc3229b2946d7b6fed723265c3255f4c0ba536467
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dacadbd8d83bc68a/direct/attempts/attempt_0001/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/canonical.json,17977,3b34450a1af41c8a484f7b567d8d6a65db43d83680dc50f1d6dc63bcde049094
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/direct/attempts/attempt_0001/request_meta.json,1051,55f764b69f7a7ae1fa806cbe1e53b804fffe7607c07d6752f36911e8f8760b1b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/direct/attempts/attempt_0001/validation.json,437,f628c61264cbcbfa4925f2dbf1fff00d538f76ec4dd87c327e0af82d6119afda
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/direct/attempts/attempt_0002/request_meta.json,1141,64b6abb31689d30ccf5cfbdf0725fc33b712b9bd7a3450ac056bedd41bf09145
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/direct/attempts/attempt_0002/response_content.txt,13551,b81ba71a4a8edcae0e2f096a5910e9af526eb88eb30248495c83669dfd50c850
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/direct/attempts/attempt_0002/response_envelope.json,15142,02cafdd27c1b52a824c0e56b7dc52720f3ac29e9716c16dfbccb45c5300df22f
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_dd70b7ecfe893ace/direct/attempts/attempt_0002/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/canonical.json,17570,4d10cb6fe2bc2b7138bdd38e41a03066caafc73a15a669c25ef1ea3650cd646f
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0001/request_meta.json,1051,5ab309c330ab01fcf4a86df16cd5bf55dfaa76a873b22913cd931d49fa5b452b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0001/validation.json,437,20586bb25ebe10cd822fb820aa7c0cf6e46f705cbb29ab753b1d241ed8a5afc4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0002/request_meta.json,1106,0d6cdc6119dc7e7a0a2e1152cfe0a5f00f72cec525205864d67e8e76b8a11d25
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0002/validation.json,437,c0d860b5655144fb696bbc0ae3664fd59947ff27591f92fb48aa94f53a968632
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0003/request_meta.json,1106,1acffba2c04fd0e2e5c8e34f9a71908b721036479ad44daf6853e5c93480bcb4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0003/validation.json,437,3a11f7ea1011264237c73778273fbc72e0cc17cd76698fdc9693f79723e8ccce
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0004/request_meta.json,1141,f2b1a325618c2a92c7f00734b897674c38519207ad39172ccaee3d52a27640e7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0004/response_content.txt,13570,f17416a62ce645699a7bd89912e2e76351e10e20f88cf8f46370bac64a3610c3
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0004/response_envelope.json,15067,f3223d5e8c5b61bffcd59f26f2e90bb47c45427dea7c871e4ca0d5c10f3ddbad
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_081__anon_f32163ba458de6fb/direct/attempts/attempt_0004/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/canonical.json,14383,aa973ff972f6164df8a3a4238aab69fa0b3fc11b3c08b9a02d07675d798c8bf6
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/direct/attempts/attempt_0001/request_meta.json,1051,2f3ebc93c8e5d0533e8c40abe8914981ed9409c2d7a017d4e94a00320a82c247
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/direct/attempts/attempt_0001/validation.json,437,f614d64b531bbd7acb5cb311e980c3a1507da932d4646bd28d7a4b98301e351a
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/direct/attempts/attempt_0002/request_meta.json,1140,79c60ee07db03bdccf971b4ad26744128c6d1ef6b6475117a72c81658e9bf1c2
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/direct/attempts/attempt_0002/response_content.txt,10485,c07c70a561acbec89d4c3801582958826b222be7ddd41834c7402e05bfaf8f19
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/direct/attempts/attempt_0002/response_envelope.json,11913,de93f03284cf19b9f9affd76a8e29c82db8cff16263bc5d2b01b33295c96b7e4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_47d150e5d61a5cc8/direct/attempts/attempt_0002/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_516cfde87cc5610f/canonical.json,17359,883be698368d9b7b12d24c75ac5d820a51992c187185618ff21bbdb24d0a20a8
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_516cfde87cc5610f/direct/attempts/attempt_0001/request_meta.json,1086,4b898e4e97df8aa8f3588dcbdaba4d06a0326645b8f2d3777fb818b257337168
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_516cfde87cc5610f/direct/attempts/attempt_0001/response_content.txt,12904,c845898e8584acfe3b121dc82fce52875ee4c0347b67a517096fd98e39940925
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_516cfde87cc5610f/direct/attempts/attempt_0001/response_envelope.json,14522,beb66b6787a6b3dc4c01895ebce994689e7de9a176e573a63173a64cdce4713c
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_516cfde87cc5610f/direct/attempts/attempt_0001/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/canonical.json,17912,8561ee65633441bc74bcd549766907905c45c6e9a9d93401e9e2bd12d0e36253
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/direct/attempts/attempt_0001/request_meta.json,1051,fd03c0cdce121612da6efd9fcd874744a9e523a93ac8261a267fd514867c97d8
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/direct/attempts/attempt_0001/validation.json,437,bb14379978ffdd211e6077b32dd68a543e6d1c592a5b050af97f3ffa17bdce01
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/direct/attempts/attempt_0002/request_meta.json,1141,3e2037ad8ca11f9acff1626da149b3a34e79cfac56c862e9e44f8f4e89e13c23
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/direct/attempts/attempt_0002/response_content.txt,13467,76ad7770860318cf9ce4e538bb44e1ef07febb717f1e4b9eca8af66911097582
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/direct/attempts/attempt_0002/response_envelope.json,15104,62e580cfa8ad8b1e4e74ace64316e4c85820b14bc864426cd925df635bcfe496
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_6bbed5a79f3df7a0/direct/attempts/attempt_0002/validation.json,60,d35b62729492558d92ba90443aa005563838b455277a6ebbbbe59ccdb1c70bc7
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/canonical.json,24298,ec9fb5b4016f0f05fd0c947b9dbdc07f42cb51ab474a2e026b50bc841077c532
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0001/request_meta.json,1051,4a320d832a8f23c5d79812dde15a08f5d73032b3434bcb24a51dc645fb248ea6
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0001/validation.json,437,bbffd01f93789a4e1d99ac8cf6e9610054d4bbf34e2786c430ef474d19016fa8
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0002/request_meta.json,1106,945eaa0e2d690f7c7788ad6d892afe7066abb8c096bbbb1b9895ad2832d04c28
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0002/validation.json,437,7b6b9c960b0561f0a1302f0d895524fee547c82f9928e551afc382684eb02a24
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0003/request_meta.json,1106,fcfbc6c9428025a1b31ddf38da6759377b3d87fd8213922ceacef9dd44eb064f
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0003/validation.json,437,14197a4ab017bee14f5e572039e118d1aa264a6162eddc0343fbd2ef120542a1
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0004/request_meta.json,1106,700b97affedc636d2a85db67f17bffc58fa36e2dc36d26e383278130c4ee73c4
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0004/validation.json,437,eaae6b361be877edf27bcf4528a0402bb0c399df7554ebee1673e5cb0b9bbadd
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0005/request_meta.json,1107,d53bb73e0c702d92c9561cb0274628c1259e2de33d9125916dd816ddcd673f5b
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0005/validation.json,437,fc4134d5116f6e314493551b37858154bee2ab18fab7d079f19c15c3315845b9
judge_results/DeepSeek-V4-Pro/case_CL120_EHR_082__anon_821987ab5c039833/direct/attempts/attempt_0006/request_meta.json,1063,7bf73931f2cb88565fe6d54096446db7f75aa0ae807d7cadaa4b21ee4832bd8c
