metric	evaluator_1	evaluator_2	pair_class	n_cases_total	n_cases_defined	mean_rho	median_rho	median_case_bootstrap_ci_low	median_case_bootstrap_ci_high	q1_rho	q3_rho	rho_ge_0_5_rate	rho_ge_0_7_rate	negative_rho_rate
execution_loop_repair	Attending physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	42	0.28587755821302174	0.29414685277491626	0.18784364373378615	0.3939932190199219	0.12072809787582878	0.5772968609678435	0.30952380952380953	0.14285714285714285	0.21428571428571427
execution_loop_repair	Attending physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	41	0.1667666871886101	0.20521252957904734	0.030769376423428408	0.3090767789474856	-0.0650724007869192	0.3687059206794162	0.14634146341463414	0.07317073170731707	0.34146341463414637
execution_loop_repair	Attending physician	GLM-5	physician_title_vs_llm_judge	120	41	0.060103328935880565	0.0687516650995527	-0.09401267913629435	0.20145574100634508	-0.14388861576723858	0.2888700292421853	0.0975609756097561	0.024390243902439025	0.4146341463414634
execution_loop_repair	Associate-chief/chief physician	GPT-5.5	physician_title_vs_llm_judge	120	41	0.5088858625171996	0.504888671975359	0.3930042298310421	0.6887313614597298	0.37169799181947527	0.7607202004244418	0.5121951219512195	0.34146341463414637	0.0975609756097561
execution_loop_repair	Associate-chief/chief physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	42	0.38054262457871557	0.41024920686089195	0.2901549727291432	0.48878390669457283	0.22276618051813457	0.5556312275448757	0.30952380952380953	0.11904761904761904	0.047619047619047616
execution_loop_repair	Associate-chief/chief physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	41	0.0962332290001385	0.06931032800836719	0.010207861447250503	0.248850568624199	-0.10323440072408235	0.35000683613777817	0.04878048780487805	0.0	0.34146341463414637
execution_loop_repair	Associate-chief/chief physician	GLM-5	physician_title_vs_llm_judge	120	41	0.04945639296573728	0.0	-0.12255110553085002	0.2269785963697298	-0.2151657414559676	0.3272562590445182	0.0975609756097561	0.04878048780487805	0.4878048780487805
execution_loop_repair	GPT-5.5	GPT-5.6-Sol	llm_judge_vs_llm_judge	120	41	0.43779664536444673	0.455759752415952	0.3833697551901967	0.6021876529944469	0.2928363119390458	0.6644006487498212	0.4146341463414634	0.1951219512195122	0.07317073170731707
execution_loop_repair	GPT-5.5	DeepSeek-V4-Pro	llm_judge_vs_llm_judge	120	40	0.15322937723613833	0.16168578117487156	0.036007200377196284	0.27382312574080203	-0.04405943673803217	0.34967876190174657	0.1	0.025	0.325
execution_loop_repair	GPT-5.5	GLM-5	llm_judge_vs_llm_judge	120	40	0.05460874539200913	0.1614305371942356	-0.13196751021075553	0.24592294473283388	-0.22068723407730068	0.2754400017711104	0.075	0.025	0.4
execution_loop_repair	GPT-5.6-Sol	DeepSeek-V4-Pro	llm_judge_vs_llm_judge	120	41	0.1533840282538594	0.11935732275889273	0.0	0.2198165774710643	-0.017301141636195824	0.36250708028555595	0.14634146341463414	0.04878048780487805	0.34146341463414637
execution_loop_repair	GPT-5.6-Sol	GLM-5	llm_judge_vs_llm_judge	120	41	0.06193944605213152	0.10794140334925677	0.0	0.19899925141142627	-0.13987382078943603	0.26510529085048795	0.12195121951219512	0.0	0.34146341463414637
execution_loop_repair	DeepSeek-V4-Pro	GLM-5	llm_judge_vs_llm_judge	120	40	0.1661447938511596	0.20728840121206632	0.010526899013331486	0.2983110369012165	-0.08351626230332207	0.4200370414710312	0.2	0.075	0.325
state_sensitive_communication	Resident physician	Attending physician	physician_title_vs_physician_title	120	38	0.12549058975272862	0.2048007462406544	-0.10440416182251283	0.39097702647758786	-0.18119839806960586	0.4274901050499538	0.18421052631578946	0.05263157894736842	0.39473684210526316
state_sensitive_communication	Resident physician	Associate-chief/chief physician	physician_title_vs_physician_title	120	34	0.35640297492493167	0.3973128074748485	0.2449489742783178	0.5190734694858603	0.18531227110277465	0.5415853434924232	0.35294117647058826	0.20588235294117646	0.17647058823529413
state_sensitive_communication	Resident physician	GPT-5.5	physician_title_vs_llm_judge	120	31	0.47097053834512875	0.5249994873054386	0.3651483716701107	0.6080082061768431	0.34753631325322565	0.6254441610696702	0.5483870967741935	0.16129032258064516	0.0967741935483871
state_sensitive_communication	Resident physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	38	0.3138279763997091	0.4060557204075368	0.08735080371971879	0.5853346783165521	-0.03773670028142469	0.6523164850141894	0.42105263157894735	0.15789473684210525	0.2894736842105263
state_sensitive_communication	Resident physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	38	0.13516378688499303	0.15773203891698345	0.01730531938016893	0.27161141068739925	-0.1156231122903158	0.3408374283681645	0.15789473684210525	0.07894736842105263	0.3157894736842105
state_sensitive_communication	Resident physician	GLM-5	physician_title_vs_llm_judge	120	34	0.14662901243129578	0.2287917879282082	-0.06746552167403747	0.2967532696486181	-0.2103344405054134	0.36982381325318936	0.20588235294117646	0.14705882352941177	0.35294117647058826
state_sensitive_communication	Attending physician	Associate-chief/chief physician	physician_title_vs_physician_title	120	34	0.34185836990177293	0.3616599035076197	0.20318436044338034	0.5353729576861873	0.11276785364807218	0.5630687128306109	0.38235294117647056	0.14705882352941177	0.17647058823529413
state_sensitive_communication	Attending physician	GPT-5.5	physician_title_vs_llm_judge	120	31	0.41283529318293216	0.49690399499995325	0.2983811975164304	0.5370861555295746	0.21937048844356516	0.6317706558936629	0.4838709677419355	0.22580645161290322	0.0967741935483871
state_sensitive_communication	Attending physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	38	0.37116183705514033	0.41222115913158774	0.23424278964210218	0.49283024528393704	0.1380136153585739	0.5554439278968809	0.3157894736842105	0.13157894736842105	0.10526315789473684
state_sensitive_communication	Attending physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	38	0.1500380381482401	0.13761475049704	0.03865710295741834	0.24028386098377413	-0.04423375120834944	0.3423933445345542	0.18421052631578946	0.05263157894736842	0.2894736842105263
state_sensitive_communication	Attending physician	GLM-5	physician_title_vs_llm_judge	120	34	0.26237655803306786	0.31858932218131963	0.17902871850985821	0.4376138482359331	0.06628101925727739	0.5029188614602462	0.2647058823529412	0.08823529411764706	0.20588235294117646
state_sensitive_communication	Associate-chief/chief physician	GPT-5.5	physician_title_vs_llm_judge	120	30	0.5720324592046903	0.6352829483682326	0.4473869458360007	0.7613946397459923	0.4070308454123823	0.8017719223870002	0.6	0.43333333333333335	0.1
state_sensitive_communication	Associate-chief/chief physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	34	0.5116200332320998	0.5421210405491381	0.3563483225498991	0.7126966450997984	0.2616836694780823	0.8258463762627135	0.5294117647058824	0.35294117647058826	0.058823529411764705
state_sensitive_communication	Associate-chief/chief physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	34	0.21875832820295668	0.2759815911579035	0.10534997810609849	0.32126470265858953	0.08764987164427229	0.3552356073511521	0.11764705882352941	0.08823529411764706	0.14705882352941177
state_sensitive_communication	Associate-chief/chief physician	GLM-5	physician_title_vs_llm_judge	120	30	0.20014910485662335	0.25547587057634796	-0.08323738217346888	0.37764857037416255	-0.1111111111111111	0.4302548047726139	0.23333333333333334	0.1	0.36666666666666664
state_sensitive_communication	GPT-5.5	GPT-5.6-Sol	llm_judge_vs_llm_judge	120	31	0.5481719873908274	0.5976143046671968	0.4220874599678438	0.7637626158259733	0.3237089523530093	0.8554103717631996	0.6129032258064516	0.41935483870967744	0.0967741935483871
state_sensitive_communication	GPT-5.5	DeepSeek-V4-Pro	llm_judge_vs_llm_judge	120	31	0.178436860100449	0.14621983494122856	-0.05326236412913074	0.35355339059327373	-0.15263140919688614	0.5352662410936195	0.2903225806451613	0.03225806451612903	0.3870967741935484
state_sensitive_communication	GPT-5.5	GLM-5	llm_judge_vs_llm_judge	120	28	0.16646170225598642	0.070973457774027	-0.10699000554291951	0.26773629718918385	-0.1111111111111111	0.42171726771904516	0.25	0.14285714285714285	0.42857142857142855
state_sensitive_communication	GPT-5.6-Sol	DeepSeek-V4-Pro	llm_judge_vs_llm_judge	120	38	0.12188093919601517	0.14507383875694807	-0.00019410312304679055	0.2508156628522751	-0.1526446776076847	0.37487136808199073	0.13157894736842105	0.10526315789473684	0.34210526315789475
state_sensitive_communication	GPT-5.6-Sol	GLM-5	llm_judge_vs_llm_judge	120	34	0.13653013165728223	0.0381072866102285	-0.1111111111111111	0.2926845114641853	-0.15200377652776612	0.4543641981280973	0.23529411764705882	0.029411764705882353	0.4411764705882353
state_sensitive_communication	DeepSeek-V4-Pro	GLM-5	llm_judge_vs_llm_judge	120	34	0.12617193202501792	0.17020151230091696	-0.03668545443023433	0.2624923734599619	-0.08348670057554677	0.32314910193535323	0.11764705882352941	0.058823529411764705	0.35294117647058826
bounded_closure_continuity	Resident physician	Attending physician	physician_title_vs_physician_title	120	52	0.2946761830238141	0.32814383167847433	0.17070710896266744	0.5121951219512195	0.023093100668887125	0.5689672672349539	0.40384615384615385	0.09615384615384616	0.19230769230769232
bounded_closure_continuity	Resident physician	Associate-chief/chief physician	physician_title_vs_physician_title	120	52	0.4112093667341194	0.45658226636046473	0.3297280975197141	0.5382096844169824	0.19425605410828267	0.7036342717496197	0.4423076923076923	0.2692307692307692	0.11538461538461539
bounded_closure_continuity	Resident physician	GPT-5.5	physician_title_vs_llm_judge	120	49	0.48018760260842225	0.49537740461807	0.3774199245641313	0.6349812749303677	0.34177508571893406	0.7059669422259633	0.4897959183673469	0.30612244897959184	0.08163265306122448
bounded_closure_continuity	Resident physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	52	0.5006907553828798	0.561738473442799	0.47083148787102364	0.6371999411633885	0.3641752405619682	0.7370018434858097	0.5384615384615384	0.2692307692307692	0.057692307692307696
bounded_closure_continuity	Resident physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	51	0.08909282822184916	0.01905232390604516	-0.013181020604417809	0.13582576087238327	-0.11658459800721918	0.32274153026941177	0.09803921568627451	0.0392156862745098	0.45098039215686275
bounded_closure_continuity	Resident physician	GLM-5	physician_title_vs_llm_judge	120	51	0.2610129251640267	0.3123475237772122	0.21624335800309782	0.3574476051717321	0.08717130747452309	0.48076156105774237	0.21568627450980393	0.058823529411764705	0.21568627450980393
bounded_closure_continuity	Attending physician	Associate-chief/chief physician	physician_title_vs_physician_title	120	52	0.41314524051426066	0.4232086371138664	0.3793317118261159	0.5326642360584326	0.23324447407692686	0.6526165407774025	0.4230769230769231	0.17307692307692307	0.11538461538461539
bounded_closure_continuity	Attending physician	GPT-5.5	physician_title_vs_llm_judge	120	49	0.42089231937138455	0.4877379594962854	0.35903604409059936	0.5360362742715155	0.23834328550757652	0.6227991553292184	0.42857142857142855	0.12244897959183673	0.10204081632653061
bounded_closure_continuity	Attending physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	52	0.409263635231207	0.43988049479788227	0.297683495291733	0.5472630774455584	0.22165407099027618	0.6185726448603318	0.4423076923076923	0.15384615384615385	0.07692307692307693
bounded_closure_continuity	Attending physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	51	0.1757483044988893	0.18698416774847024	0.05468528259459149	0.3072549338995135	-0.008193115691846125	0.4312266008855881	0.13725490196078433	0.0392156862745098	0.27450980392156865
bounded_closure_continuity	Attending physician	GLM-5	physician_title_vs_llm_judge	120	51	0.18837818236262907	0.1820132807127772	0.09114189305956417	0.2918143124235679	0.0	0.3695462876435811	0.1568627450980392	0.0196078431372549	0.23529411764705882
bounded_closure_continuity	Associate-chief/chief physician	GPT-5.5	physician_title_vs_llm_judge	120	49	0.5909566241700999	0.6304891405023489	0.5598870270319724	0.7125	0.5138485862712544	0.7799450109998053	0.7551020408163265	0.42857142857142855	0.04081632653061224
bounded_closure_continuity	Associate-chief/chief physician	GPT-5.6-Sol	physician_title_vs_llm_judge	120	52	0.5315735279444795	0.6264042818848842	0.5024023372426178	0.7064910232295324	0.3329467287903611	0.753519219328072	0.6538461538461539	0.38461538461538464	0.07692307692307693
bounded_closure_continuity	Associate-chief/chief physician	DeepSeek-V4-Pro	physician_title_vs_llm_judge	120	51	0.10569139765592243	0.08766233766233765	-0.0067581453058086416	0.200547150885281	-0.12903099485061437	0.34950406744459006	0.11764705882352941	0.0392156862745098	0.39215686274509803
bounded_closure_continuity	Associate-chief/chief physician	GLM-5	physician_title_vs_llm_judge	120	51	0.22176268835950466	0.23145502494313783	0.10434798389121026	0.3064991317955257	0.06697606372996245	0.376039833944509	0.1568627450980392	0.0196078431372549	0.13725490196078433
bounded_closure_continuity	GPT-5.5	GPT-5.6-Sol	llm_judge_vs_llm_judge	120	49	0.5386622584456577	0.5829089752067842	0.486255748457607	0.6869343051044385	0.36227250982648124	0.7516883866581952	0.6326530612244898	0.3469387755102041	0.02040816326530612
bounded_closure_continuity	GPT-5.5	DeepSeek-V4-Pro	llm_judge_vs_llm_judge	120	48	0.07135084389388834	0.07360363355356594	-0.04870129870129869	0.19500786346349924	-0.12380364226232693	0.2662123559095745	0.08333333333333333	0.020833333333333332	0.4375
bounded_closure_continuity	GPT-5.5	GLM-5	llm_judge_vs_llm_judge	120	48	0.2565307142257184	0.25688463951211205	0.1685464974738413	0.35355339059327373	0.10835110708533968	0.40602871378563016	0.14583333333333334	0.0625	0.14583333333333334
bounded_closure_continuity	GPT-5.6-Sol	DeepSeek-V4-Pro	llm_judge_vs_llm_judge	120	51	0.13474436469207068	0.06557694279366216	-0.03550234734023465	0.26514390667749954	-0.10688090131401178	0.43813013678621926	0.19607843137254902	0.09803921568627451	0.39215686274509803
bounded_closure_continuity	GPT-5.6-Sol	GLM-5	llm_judge_vs_llm_judge	120	51	0.24566512580497324	0.2474384570154641	0.16935068254853206	0.38490017945975047	0.10262520268444605	0.4659822015567954	0.19607843137254902	0.0196078431372549	0.17647058823529413
bounded_closure_continuity	DeepSeek-V4-Pro	GLM-5	llm_judge_vs_llm_judge	120	50	0.16588296983652334	0.16660319308247518	0.06786253571934904	0.3204464523204703	-0.03390154223263303	0.406599566402575	0.14	0.04	0.28
